item,date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52
10,2014-12,4373,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0,185.0,69.0,3.0,154.0,39.0,40.0,-54.0,627.0,20.0,86.0
10,2014-13,4306,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0,185.0,69.0,3.0,154.0,39.0,40.0,-54.0,627.0,20.0
10,2014-14,5170,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0,185.0,69.0,3.0,154.0,39.0,40.0,-54.0,627.0
10,2014-15,5199,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0,185.0,69.0,3.0,154.0,39.0,40.0,-54.0
10,2014-16,5169,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0,185.0,69.0,3.0,154.0,39.0,40.0
10,2014-17,5149,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0,185.0,69.0,3.0,154.0,39.0
10,2014-18,5319,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0,185.0,69.0,3.0,154.0
10,2014-19,5613,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0,185.0,69.0,3.0
10,2014-20,5439,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0,185.0,69.0
10,2014-21,5536,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0,185.0
10,2014-22,5751,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0,0.0
10,2014-23,5741,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0,153.0
10,2014-24,5877,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0,159.0
10,2014-25,5801,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0,-48.0
10,2014-26,5855,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0,-59.0
10,2014-27,6295,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0,354.0
10,2014-28,6262,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0,36.0
10,2014-29,6312,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0,-150.0
10,2014-30,6284,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0,176.0
10,2014-31,5898,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0,-641.0
10,2014-32,5650,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0,-92.0
10,2014-33,5550,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0,-20.0
10,2014-34,5757,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0,2.0
10,2014-35,5610,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0,-143.0
10,2014-36,5229,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0,-100.0
10,2014-37,5141,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0,-105.0
10,2014-38,5143,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0,96.0
10,2014-39,5232,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0,-63.0
10,2014-40,4923,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0,-273.0
10,2014-41,4831,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0,112.0
10,2014-42,4813,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0,-178.0
10,2014-43,4912,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0,-90.0
10,2014-44,4932,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0,199.0
10,2014-45,5132,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0,232.0
10,2014-46,5171,39.0,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0,19.0
10,2014-47,5190,19.0,39.0,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0,41.0
10,2014-48,5172,-18.0,19.0,39.0,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0,-303.0
10,2014-49,3740,-1432.0,-18.0,19.0,39.0,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0,-968.0
10,2014-50,3709,-31.0,-1432.0,-18.0,19.0,39.0,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0,8.0
10,2014-51,3653,-56.0,-31.0,-1432.0,-18.0,19.0,39.0,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0,-82.0
10,2014-52,3664,11.0,-56.0,-31.0,-1432.0,-18.0,19.0,39.0,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0,-78.0
10,2015-01,2206,-1458.0,11.0,-56.0,-31.0,-1432.0,-18.0,19.0,39.0,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0,798.0
10,2015-02,3507,1301.0,-1458.0,11.0,-56.0,-31.0,-1432.0,-18.0,19.0,39.0,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0,-621.0
10,2015-03,3448,-59.0,1301.0,-1458.0,11.0,-56.0,-31.0,-1432.0,-18.0,19.0,39.0,200.0,20.0,99.0,-18.0,-92.0,-309.0,89.0,2.0,-88.0,-381.0,-147.0,207.0,-100.0,-248.0,-386.0,-28.0,50.0,-33.0,440.0,54.0,-76.0,136.0,-10.0,215.0,97.0,-174.0,294.0,170.0,-20.0,-30.0,29.0,864.0,-67.0,-49.0,1.0,474.0,223.0,38.0,0.0,139.0,216.0,-82.0,105.0
