item,date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52
1,2014-12,1341,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0,26.0,5.0,39.0,58.0,-6.0,-47.0,-43.0,273.0,-11.0,26.0
1,2014-13,1315,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0,26.0,5.0,39.0,58.0,-6.0,-47.0,-43.0,273.0,-11.0
1,2014-14,1500,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0,26.0,5.0,39.0,58.0,-6.0,-47.0,-43.0,273.0
1,2014-15,1502,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0,26.0,5.0,39.0,58.0,-6.0,-47.0,-43.0
1,2014-16,1523,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0,26.0,5.0,39.0,58.0,-6.0,-47.0
1,2014-17,1579,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0,26.0,5.0,39.0,58.0,-6.0
1,2014-18,1597,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0,26.0,5.0,39.0,58.0
1,2014-19,1645,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0,26.0,5.0,39.0
1,2014-20,1676,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0,26.0,5.0
1,2014-21,1654,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0,26.0
1,2014-22,1704,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0,16.0
1,2014-23,1758,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0,59.0
1,2014-24,1919,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0,31.0
1,2014-25,1881,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0,5.0
1,2014-26,1814,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0,-17.0
1,2014-27,1837,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0,45.0
1,2014-28,1825,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0,89.0
1,2014-29,1944,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0,-33.0
1,2014-30,1964,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0,-51.0
1,2014-31,1763,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0,-111.0
1,2014-32,1633,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0,-20.0
1,2014-33,1630,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0,-37.0
1,2014-34,1622,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0,66.0
1,2014-35,1703,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0,-72.0
1,2014-36,1595,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0,-100.0
1,2014-37,1568,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0,62.0
1,2014-38,1544,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0,-113.0
1,2014-39,1516,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0,69.0
1,2014-40,1476,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0,-85.0
1,2014-41,1454,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0,22.0
1,2014-42,1442,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0,-21.0
1,2014-43,1467,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0,-59.0
1,2014-44,1432,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0,139.0
1,2014-45,1542,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0,51.0
1,2014-46,1554,12.0,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0,-68.0
1,2014-47,1594,40.0,12.0,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0,69.0
1,2014-48,1568,-26.0,40.0,12.0,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0,-44.0
1,2014-49,1123,-445.0,-26.0,40.0,12.0,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0,-330.0
1,2014-50,1078,-45.0,-445.0,-26.0,40.0,12.0,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0,-102.0
1,2014-51,1115,37.0,-45.0,-445.0,-26.0,40.0,12.0,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0,70.0
1,2014-52,1173,58.0,37.0,-45.0,-445.0,-26.0,40.0,12.0,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0,-7.0
1,2015-01,650,-523.0,58.0,37.0,-45.0,-445.0,-26.0,40.0,12.0,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0,161.0
1,2015-02,1062,412.0,-523.0,58.0,37.0,-45.0,-445.0,-26.0,40.0,12.0,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0,-166.0
1,2015-03,990,-72.0,412.0,-523.0,58.0,37.0,-45.0,-445.0,-26.0,40.0,12.0,110.0,-35.0,25.0,-12.0,-22.0,-40.0,-28.0,-24.0,-27.0,-108.0,81.0,-8.0,-3.0,-130.0,-201.0,20.0,119.0,-12.0,23.0,-67.0,-38.0,161.0,54.0,50.0,-22.0,31.0,48.0,18.0,56.0,21.0,2.0,185.0,-26.0,-4.0,34.0,117.0,89.0,61.0,-86.0,139.0,-5.0,15.0,9.0
