item,date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52
9,2014-12,3215,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0,96.0,17.0,-24.0,162.0,60.0,0.0,10.0,381.0,50.0,-64.0
9,2014-13,3160,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0,96.0,17.0,-24.0,162.0,60.0,0.0,10.0,381.0,50.0
9,2014-14,3528,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0,96.0,17.0,-24.0,162.0,60.0,0.0,10.0,381.0
9,2014-15,3658,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0,96.0,17.0,-24.0,162.0,60.0,0.0,10.0
9,2014-16,3589,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0,96.0,17.0,-24.0,162.0,60.0,0.0
9,2014-17,3534,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0,96.0,17.0,-24.0,162.0,60.0
9,2014-18,3876,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0,96.0,17.0,-24.0,162.0
9,2014-19,3872,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0,96.0,17.0,-24.0
9,2014-20,3947,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0,96.0,17.0
9,2014-21,3786,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0,96.0
9,2014-22,3867,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0,-32.0
9,2014-23,4066,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0,331.0
9,2014-24,4202,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0,-90.0
9,2014-25,4214,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0,-70.0
9,2014-26,4168,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0,6.0
9,2014-27,4427,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0,168.0
9,2014-28,4456,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0,172.0
9,2014-29,4397,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0,-134.0
9,2014-30,4404,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0,66.0
9,2014-31,4168,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0,-376.0
9,2014-32,3924,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0,-126.0
9,2014-33,3761,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0,-32.0
9,2014-34,3809,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0,83.0
9,2014-35,3823,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0,-78.0
9,2014-36,3651,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0,-146.0
9,2014-37,3643,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0,-104.0
9,2014-38,3713,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0,136.0
9,2014-39,3583,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0,-97.0
9,2014-40,3425,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0,-209.0
9,2014-41,3481,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0,2.0
9,2014-42,3381,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0,41.0
9,2014-43,3340,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0,51.0
9,2014-44,3491,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0,-9.0
9,2014-45,3619,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0,117.0
9,2014-46,3621,2.0,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0,64.0
9,2014-47,3623,2.0,2.0,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0,-2.0
9,2014-48,3672,49.0,2.0,2.0,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0,-250.0
9,2014-49,2646,-1026.0,49.0,2.0,2.0,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0,-664.0
9,2014-50,2640,-6.0,-1026.0,49.0,2.0,2.0,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0,-58.0
9,2014-51,2545,-95.0,-6.0,-1026.0,49.0,2.0,2.0,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0,134.0
9,2014-52,2645,100.0,-95.0,-6.0,-1026.0,49.0,2.0,2.0,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0,-103.0
9,2015-01,1507,-1138.0,100.0,-95.0,-6.0,-1026.0,49.0,2.0,2.0,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0,533.0
9,2015-02,2374,867.0,-1138.0,100.0,-95.0,-6.0,-1026.0,49.0,2.0,2.0,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0,-449.0
9,2015-03,2475,101.0,867.0,-1138.0,100.0,-95.0,-6.0,-1026.0,49.0,2.0,2.0,128.0,151.0,-41.0,-100.0,56.0,-158.0,-130.0,70.0,-8.0,-172.0,14.0,48.0,-163.0,-244.0,-236.0,7.0,-59.0,29.0,259.0,-46.0,12.0,136.0,199.0,81.0,-161.0,75.0,-4.0,342.0,-55.0,-69.0,130.0,368.0,-55.0,152.0,-23.0,402.0,66.0,-2.0,-86.0,169.0,275.0,-59.0,-3.0
