item,date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52
2,2014-12,3546,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0,-149.0,141.0,4.0,374.0,-55.0,-20.0,-60.0,501.0,-40.0,-49.0
2,2014-13,3575,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0,-149.0,141.0,4.0,374.0,-55.0,-20.0,-60.0,501.0,-40.0
2,2014-14,4017,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0,-149.0,141.0,4.0,374.0,-55.0,-20.0,-60.0,501.0
2,2014-15,4204,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0,-149.0,141.0,4.0,374.0,-55.0,-20.0,-60.0
2,2014-16,4195,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0,-149.0,141.0,4.0,374.0,-55.0,-20.0
2,2014-17,4157,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0,-149.0,141.0,4.0,374.0,-55.0
2,2014-18,4325,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0,-149.0,141.0,4.0,374.0
2,2014-19,4553,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0,-149.0,141.0,4.0
2,2014-20,4346,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0,-149.0,141.0
2,2014-21,4390,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0,-149.0
2,2014-22,4527,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0,167.0
2,2014-23,4741,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0,165.0
2,2014-24,4713,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0,-80.0
2,2014-25,4682,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0,11.0
2,2014-26,4769,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0,84.0
2,2014-27,4943,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0,257.0
2,2014-28,4960,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0,-119.0
2,2014-29,4977,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0,115.0
2,2014-30,5143,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0,-25.0
2,2014-31,4734,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0,-441.0
2,2014-32,4366,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0,-11.0
2,2014-33,4393,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0,-58.0
2,2014-34,4453,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0,9.0
2,2014-35,4384,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0,-73.0
2,2014-36,4164,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0,-275.0
2,2014-37,4042,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0,39.0
2,2014-38,4203,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0,104.0
2,2014-39,4171,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0,-149.0
2,2014-40,3863,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0,-129.0
2,2014-41,3746,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0,-45.0
2,2014-42,3818,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0,-88.0
2,2014-43,3944,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0,71.0
2,2014-44,3910,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0,111.0
2,2014-45,4118,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0,125.0
2,2014-46,4119,1.0,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0,130.0
2,2014-47,3978,-141.0,1.0,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0,-78.0
2,2014-48,4079,101.0,-141.0,1.0,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0,-210.0
2,2014-49,3019,-1060.0,101.0,-141.0,1.0,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0,-838.0
2,2014-50,3021,2.0,-1060.0,101.0,-141.0,1.0,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0,-20.0
2,2014-51,2931,-90.0,2.0,-1060.0,101.0,-141.0,1.0,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0,18.0
2,2014-52,2991,60.0,-90.0,2.0,-1060.0,101.0,-141.0,1.0,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0,48.0
2,2015-01,1772,-1219.0,60.0,-90.0,2.0,-1060.0,101.0,-141.0,1.0,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0,662.0
2,2015-02,2817,1045.0,-1219.0,60.0,-90.0,2.0,-1060.0,101.0,-141.0,1.0,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0,-635.0
2,2015-03,2773,-44.0,1045.0,-1219.0,60.0,-90.0,2.0,-1060.0,101.0,-141.0,1.0,208.0,-34.0,126.0,72.0,-117.0,-308.0,-32.0,161.0,-122.0,-220.0,-69.0,60.0,27.0,-368.0,-409.0,166.0,17.0,17.0,174.0,87.0,-31.0,-28.0,214.0,137.0,44.0,-207.0,228.0,168.0,-38.0,-9.0,187.0,442.0,29.0,-45.0,-93.0,536.0,182.0,-92.0,38.0,154.0,200.0,15.0,-6.0
