item,date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52
3,2014-12,2221,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0,12.0,6.0,-23.0,158.0,-5.0,38.0,-26.0,381.0,-23.0,46.0
3,2014-13,2214,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0,12.0,6.0,-23.0,158.0,-5.0,38.0,-26.0,381.0,-23.0
3,2014-14,2414,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0,12.0,6.0,-23.0,158.0,-5.0,38.0,-26.0,381.0
3,2014-15,2605,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0,12.0,6.0,-23.0,158.0,-5.0,38.0,-26.0
3,2014-16,2593,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0,12.0,6.0,-23.0,158.0,-5.0,38.0
3,2014-17,2566,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0,12.0,6.0,-23.0,158.0,-5.0
3,2014-18,2658,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0,12.0,6.0,-23.0,158.0
3,2014-19,2755,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0,12.0,6.0,-23.0
3,2014-20,2850,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0,12.0,6.0
3,2014-21,2712,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0,12.0
3,2014-22,2831,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0,78.0
3,2014-23,3057,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0,52.0
3,2014-24,2992,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0,-2.0
3,2014-25,3025,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0,-43.0
3,2014-26,3036,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0,95.0
3,2014-27,3051,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0,108.0
3,2014-28,3123,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0,-11.0
3,2014-29,3175,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0,107.0
3,2014-30,3139,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0,-26.0
3,2014-31,2967,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0,-280.0
3,2014-32,2775,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0,-34.0
3,2014-33,2789,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0,-96.0
3,2014-34,2755,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0,-45.0
3,2014-35,2705,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0,58.0
3,2014-36,2549,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0,-92.0
3,2014-37,2568,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0,-73.0
3,2014-38,2607,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0,-13.0
3,2014-39,2633,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0,112.0
3,2014-40,2409,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0,-232.0
3,2014-41,2462,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0,-21.0
3,2014-42,2332,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0,-14.0
3,2014-43,2405,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0,2.0
3,2014-44,2468,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0,69.0
3,2014-45,2661,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0,151.0
3,2014-46,2528,-133.0,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0,-90.0
3,2014-47,2604,76.0,-133.0,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0,63.0
3,2014-48,2528,-76.0,76.0,-133.0,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0,-96.0
3,2014-49,1892,-636.0,-76.0,76.0,-133.0,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0,-533.0
3,2014-50,1949,57.0,-636.0,-76.0,76.0,-133.0,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0,33.0
3,2014-51,1898,-51.0,57.0,-636.0,-76.0,76.0,-133.0,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0,-39.0
3,2014-52,1820,-78.0,-51.0,57.0,-636.0,-76.0,76.0,-133.0,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0,-101.0
3,2015-01,1104,-716.0,-78.0,-51.0,57.0,-636.0,-76.0,76.0,-133.0,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0,379.0
3,2015-02,1712,608.0,-716.0,-78.0,-51.0,57.0,-636.0,-76.0,76.0,-133.0,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0,-152.0
3,2015-03,1784,72.0,608.0,-716.0,-78.0,-51.0,57.0,-636.0,-76.0,76.0,-133.0,193.0,63.0,73.0,-130.0,53.0,-224.0,26.0,39.0,19.0,-156.0,-50.0,-34.0,14.0,-192.0,-172.0,-36.0,52.0,72.0,15.0,11.0,33.0,-65.0,226.0,119.0,-138.0,95.0,97.0,92.0,-27.0,-12.0,191.0,200.0,-7.0,43.0,-14.0,244.0,46.0,100.0,-70.0,204.0,-37.0,41.0,-86.0
