item,date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52
4,2014-12,1351,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0,-57.0,42.0,-28.0,122.0,-49.0,-44.0,66.0,163.0,7.0,92.0
4,2014-13,1356,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0,-57.0,42.0,-28.0,122.0,-49.0,-44.0,66.0,163.0,7.0
4,2014-14,1537,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0,-57.0,42.0,-28.0,122.0,-49.0,-44.0,66.0,163.0
4,2014-15,1567,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0,-57.0,42.0,-28.0,122.0,-49.0,-44.0,66.0
4,2014-16,1614,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0,-57.0,42.0,-28.0,122.0,-49.0,-44.0
4,2014-17,1502,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0,-57.0,42.0,-28.0,122.0,-49.0
4,2014-18,1642,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0,-57.0,42.0,-28.0,122.0
4,2014-19,1638,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0,-57.0,42.0,-28.0
4,2014-20,1690,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0,-57.0,42.0
4,2014-21,1621,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0,-57.0
4,2014-22,1680,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0,88.0
4,2014-23,1797,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0,97.0
4,2014-24,1751,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0,-14.0
4,2014-25,1833,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0,-103.0
4,2014-26,1784,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0,34.0
4,2014-27,1916,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0,52.0
4,2014-28,1870,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0,125.0
4,2014-29,1982,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0,-31.0
4,2014-30,1877,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0,-50.0
4,2014-31,1736,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0,-43.0
4,2014-32,1711,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0,-114.0
4,2014-33,1714,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0,46.0
4,2014-34,1644,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0,7.0
4,2014-35,1664,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0,-41.0
4,2014-36,1588,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0,-91.0
4,2014-37,1596,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0,-28.0
4,2014-38,1529,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0,45.0
4,2014-39,1552,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0,-49.0
4,2014-40,1579,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0,-34.0
4,2014-41,1429,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0,-39.0
4,2014-42,1461,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0,-20.0
4,2014-43,1393,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0,21.0
4,2014-44,1484,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0,24.0
4,2014-45,1636,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0,68.0
4,2014-46,1589,-47.0,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0,32.0
4,2014-47,1593,4.0,-47.0,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0,-30.0
4,2014-48,1513,-80.0,4.0,-47.0,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0,-97.0
4,2014-49,1117,-396.0,-80.0,4.0,-47.0,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0,-286.0
4,2014-50,1117,0.0,-396.0,-80.0,4.0,-47.0,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0,-4.0
4,2014-51,1151,34.0,0.0,-396.0,-80.0,4.0,-47.0,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0,-19.0
4,2014-52,1057,-94.0,34.0,0.0,-396.0,-80.0,4.0,-47.0,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0,43.0
4,2015-01,678,-379.0,-94.0,34.0,0.0,-396.0,-80.0,4.0,-47.0,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0,137.0
4,2015-02,1071,393.0,-379.0,-94.0,34.0,0.0,-396.0,-80.0,4.0,-47.0,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0,-159.0
4,2015-03,1030,-41.0,393.0,-379.0,-94.0,34.0,0.0,-396.0,-80.0,4.0,-47.0,152.0,91.0,-68.0,32.0,-150.0,27.0,23.0,-67.0,8.0,-76.0,20.0,-70.0,3.0,-25.0,-141.0,-105.0,112.0,-46.0,132.0,-49.0,82.0,-46.0,117.0,59.0,-69.0,52.0,-4.0,140.0,-112.0,47.0,30.0,181.0,5.0,40.0,-10.0,112.0,156.0,-54.0,26.0,50.0,52.0,23.0,-25.0
