item,date,sales,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52
7,2014-17,4132,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0,38.0,23.0,51.0,105.0,46.0,61.0,19.0,15.0,229.0,-38.0
7,2014-18,4377,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0,38.0,23.0,51.0,105.0,46.0,61.0,19.0,15.0,229.0
7,2014-19,4365,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0,38.0,23.0,51.0,105.0,46.0,61.0,19.0,15.0
7,2014-20,4368,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0,38.0,23.0,51.0,105.0,46.0,61.0,19.0
7,2014-21,4427,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0,38.0,23.0,51.0,105.0,46.0,61.0
7,2014-22,4484,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0,38.0,23.0,51.0,105.0,46.0
7,2014-23,4731,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0,38.0,23.0,51.0,105.0
7,2014-24,4676,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0,38.0,23.0,51.0
7,2014-25,4838,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0,38.0,23.0
7,2014-26,4718,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0,38.0
7,2014-27,4894,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0,156.0
7,2014-28,4942,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0,145.0
7,2014-29,4946,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0,-79.0
7,2014-30,5089,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0,-58.0
7,2014-31,4680,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0,-303.0
7,2014-32,4521,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0,-215.0
7,2014-33,4339,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0,-54.0
7,2014-34,4481,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0,107.0
7,2014-35,4416,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0,13.0
7,2014-36,4129,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0,-220.0
7,2014-37,4021,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0,-87.0
7,2014-38,4196,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0,-38.0
7,2014-39,4105,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0,22.0
7,2014-40,4024,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0,-154.0
7,2014-41,3745,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0,-12.0
7,2014-42,3666,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0,-59.0
7,2014-43,3959,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0,43.0
7,2014-44,3923,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0,56.0
7,2014-45,4037,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0,151.0
7,2014-46,4091,54.0,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0,56.0
7,2014-47,4153,62.0,54.0,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0,-130.0
7,2014-48,4140,-13.0,62.0,54.0,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0,-179.0
7,2014-49,2918,-1222.0,-13.0,62.0,54.0,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0,-819.0
7,2014-50,2959,41.0,-1222.0,-13.0,62.0,54.0,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0,52.0
7,2014-51,2966,7.0,41.0,-1222.0,-13.0,62.0,54.0,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0,-105.0
7,2014-52,3013,47.0,7.0,41.0,-1222.0,-13.0,62.0,54.0,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0,106.0
7,2015-01,1726,-1287.0,47.0,7.0,41.0,-1222.0,-13.0,62.0,54.0,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0,597.0
7,2015-02,2805,1079.0,-1287.0,47.0,7.0,41.0,-1222.0,-13.0,62.0,54.0,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0,-495.0
7,2015-03,2737,-68.0,1079.0,-1287.0,47.0,7.0,41.0,-1222.0,-13.0,62.0,54.0,114.0,-36.0,293.0,-79.0,-279.0,-81.0,-91.0,175.0,-108.0,-287.0,-65.0,142.0,-182.0,-159.0,-409.0,143.0,4.0,48.0,176.0,-120.0,162.0,-55.0,247.0,57.0,59.0,3.0,-12.0,245.0,-62.0,-3.0,83.0,573.0,-77.0,27.0,4.0,371.0,400.0,-52.0,-147.0,206.0,47.0,48.0,26.0
